_id,address,cinema_id,gmap_data,location,name,phone,url,lat,long
129,台中市台中港路二段105號13樓,129,"{'results': [{'address_components': [{'long_name': '105', 'short_name': '105', 'types': ['street_number']}, {'long_name': 'Lane 833, Section 2, Taiwan Boulevard', 'short_name': 'Lane 833, Section 2, Taiwan Boulevard', 'types': ['route']}, {'long_name': 'Xitun District', 'short_name': 'Xitun District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '407', 'short_name': '407', 'types': ['postal_code']}], 'formatted_address': 'No. 105, Lane 833, Section 2, Taiwan Boulevard, Xitun District, Taichung City, Taiwan 407', 'geometry': {'bounds': {'northeast': {'lat': 24.1607077, 'lng': 120.6516185}, 'southwest': {'lat': 24.1606915, 'lng': 120.6516123}}, 'location': {'lat': 24.1607077, 'lng': 120.6516185}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 24.1620485802915, 'lng': 120.6529643802915}, 'southwest': {'lat': 24.1593506197085, 'lng': 120.6502664197085}}}, 'partial_match': True, 'place_id': 'Ejk0MDflj7DngaPlj7DkuK3luILopb_lsa_ljYDlj7DngaPlpKfpgZPkuozmrrU4MzPlt7cxMDXomZ8', 'types': ['street_address']}, {'address_components': [{'long_name': '105', 'short_name': '105', 'types': ['street_number']}, {'long_name': '台中港路二段9-11巷', 'short_name': '台中港路二段9-11巷', 'types': ['route']}, {'long_name': 'Xitun District', 'short_name': 'Xitun District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '407', 'short_name': '407', 'types': ['postal_code']}], 'formatted_address': '407, Taiwan, Taichung City, Xitun District, 台中港路二段9-11巷105號', 'geometry': {'location': {'lat': 24.1592399, 'lng': 120.655224}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 24.16058888029151, 'lng': 120.6565729802915}, 'southwest': {'lat': 24.1578909197085, 'lng': 120.6538750197085}}}, 'partial_match': True, 'place_id': 'Ejo0MDflj7DngaPlj7DkuK3luILopb_lsa_ljYDlj7DkuK3muK_ot6_kuozmrrU5LTEx5be3MTA16Jmf', 'types': ['street_address']}, {'address_components': [{'long_name': '105', 'short_name': '105', 'types': ['street_number']}, {'long_name': '台中港路二段98-21巷19弄', 'short_name': '台中港路二段98-21巷19弄', 'types': ['route']}, {'long_name': 'Xitun District', 'short_name': 'Xitun District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '407', 'short_name': '407', 'types': ['postal_code']}], 'formatted_address': '407, Taiwan, Taichung City, Xitun District, 台中港路二段98-21巷19弄105號', 'geometry': {'location': {'lat': 24.1664634, 'lng': 120.6451131}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 24.1678123802915, 'lng': 120.6464620802915}, 'southwest': {'lat': 24.16511441970849, 'lng': 120.6437641197085}}}, 'partial_match': True, 'place_id': 'EkA0MDflj7DngaPlj7DkuK3luILopb_lsa_ljYDlj7DkuK3muK_ot6_kuozmrrU5OC0yMeW3tzE55byEMTA16Jmf', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.6516185, 24.1607077]}",台中大遠百威秀影城,04-22588511,https://tw.movies.yahoo.com/theater_result.html/id=129,120.6516185,120.6516185
169,台中市西區臺灣大道二段459號17樓,169,"{'results': [{'address_components': [{'long_name': '459', 'short_name': '459', 'types': ['street_number']}, {'long_name': 'Lane 311, Section 2, Taiwan Boulevard', 'short_name': 'Lane 311, Section 2, Taiwan Boulevard', 'types': ['route']}, {'long_name': 'West District', 'short_name': 'West District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '403', 'short_name': '403', 'types': ['postal_code']}], 'formatted_address': 'No. 459, Lane 311, Section 2, Taiwan Boulevard, West District, Taichung City, Taiwan 403', 'geometry': {'bounds': {'northeast': {'lat': 24.151416, 'lng': 120.6642984}, 'southwest': {'lat': 24.151416, 'lng': 120.6642797}}, 'location': {'lat': 24.151416, 'lng': 120.6642984}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 24.1527649802915, 'lng': 120.6656380302915}, 'southwest': {'lat': 24.15006701970849, 'lng': 120.6629400697085}}}, 'partial_match': True, 'place_id': 'EjY0MDPlj7DngaPlj7DkuK3luILopb_ljYDlj7DngaPlpKfpgZPkuozmrrUzMTHlt7c0NTnomZ8', 'types': ['street_address']}, {'address_components': [{'long_name': '459', 'short_name': '459', 'types': ['street_number']}, {'long_name': 'Lane 422, Section 2, Taiwan Boulevard', 'short_name': 'Lane 422, Section 2, Taiwan Boulevard', 'types': ['route']}, {'long_name': 'West District', 'short_name': 'West District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '403', 'short_name': '403', 'types': ['postal_code']}], 'formatted_address': 'No. 459, Lane 422, Section 2, Taiwan Boulevard, West District, Taichung City, Taiwan 403', 'geometry': {'bounds': {'northeast': {'lat': 24.1553355, 'lng': 120.6634816}, 'southwest': {'lat': 24.155326, 'lng': 120.6634659}}, 'location': {'lat': 24.1553355, 'lng': 120.6634659}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 24.1566797302915, 'lng': 120.6648227302915}, 'southwest': {'lat': 24.1539817697085, 'lng': 120.6621247697085}}}, 'partial_match': True, 'place_id': 'EjY0MDPlj7DngaPlj7DkuK3luILopb_ljYDlj7DngaPlpKfpgZPkuozmrrU0MjLlt7c0NTnomZ8', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.6642984, 24.151416]}",華威台中影城,04-23103768,https://tw.movies.yahoo.com/theater_result.html/id=169,120.6642984,120.6642984
198,台中市東區南京路76號,198,"{'results': [{'address_components': [{'long_name': '76', 'short_name': '76', 'types': ['street_number']}, {'long_name': 'Nanjing Road', 'short_name': 'Nanjing Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '401', 'short_name': '401', 'types': ['postal_code']}], 'formatted_address': 'No. 76, Nanjing Road, East District, Taichung City, Taiwan 401', 'geometry': {'bounds': {'northeast': {'lat': 24.1408666, 'lng': 120.69012}, 'southwest': {'lat': 24.1402346, 'lng': 120.6893921}}, 'location': {'lat': 24.1405506, 'lng': 120.689756}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.1418995802915, 'lng': 120.6911050302915}, 'southwest': {'lat': 24.1392016197085, 'lng': 120.6884070697085}}}, 'place_id': 'ChIJJ-CPGkA9aTQRUaeKot2_E5Y', 'types': ['premise']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.689756, 24.1405506]}",台中站前秀泰影城,04-22117988,https://tw.movies.yahoo.com/theater_result.html/id=198,120.689756,120.689756
200,台中市東區南京路76號,200,"{'results': [{'address_components': [{'long_name': '76', 'short_name': '76', 'types': ['street_number']}, {'long_name': 'Nanjing Road', 'short_name': 'Nanjing Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '401', 'short_name': '401', 'types': ['postal_code']}], 'formatted_address': 'No. 76, Nanjing Road, East District, Taichung City, Taiwan 401', 'geometry': {'bounds': {'northeast': {'lat': 24.1408666, 'lng': 120.69012}, 'southwest': {'lat': 24.1402346, 'lng': 120.6893921}}, 'location': {'lat': 24.1405506, 'lng': 120.689756}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.1418995802915, 'lng': 120.6911050302915}, 'southwest': {'lat': 24.1392016197085, 'lng': 120.6884070697085}}}, 'place_id': 'ChIJJ-CPGkA9aTQRUaeKot2_E5Y', 'types': ['premise']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.689756, 24.1405506]}",台中站前秀泰影城(巨幕廳),04-22117988,https://tw.movies.yahoo.com/theater_result.html/id=200,120.689756,120.689756
108,彰化縣彰化市中正路二段153號5樓,108,"{'results': [{'address_components': [{'long_name': '153', 'short_name': '153', 'types': ['street_number']}, {'long_name': 'Section 2, Zhongzheng Road', 'short_name': 'Section 2, Zhongzheng Road', 'types': ['route']}, {'long_name': 'Changhua City', 'short_name': 'Changhua City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Changhua County', 'short_name': 'Changhua County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '500', 'short_name': '500', 'types': ['postal_code']}], 'formatted_address': 'No. 153, Section 2, Zhongzheng Road, Changhua City, Changhua County, Taiwan 500', 'geometry': {'location': {'lat': 24.0785609, 'lng': 120.537529}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.0799098802915, 'lng': 120.5388779802915}, 'southwest': {'lat': 24.0772119197085, 'lng': 120.5361800197085}}}, 'place_id': 'ChIJ3-y_6Zo4aTQR0jSSszXNoJY', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.537529, 24.0785609]}",彰化戲院,04-7255669,https://tw.movies.yahoo.com/theater_result.html/id=108,120.537529,120.537529
99,雲林縣斗六市雲林路二段19號,99,"{'results': [{'address_components': [{'long_name': '19', 'short_name': '19', 'types': ['street_number']}, {'long_name': 'Section 2, Yunlin Road', 'short_name': 'Section 2, Yunlin Road', 'types': ['route']}, {'long_name': 'Douliu City', 'short_name': 'Douliu City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Yunlin County', 'short_name': 'Yunlin County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '640', 'short_name': '640', 'types': ['postal_code']}], 'formatted_address': 'No. 19, Section 2, Yunlin Road, Douliu City, Yunlin County, Taiwan 640', 'geometry': {'location': {'lat': 23.705753, 'lng': 120.535669}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.7071019802915, 'lng': 120.5370179802915}, 'southwest': {'lat': 23.70440401970849, 'lng': 120.5343200197085}}}, 'place_id': 'ChIJH_QxsiPIbjQRjben3SRrZOQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.535669, 23.705753]}",中華電影城,05-5354828,https://tw.movies.yahoo.com/theater_result.html/id=99,120.535669,120.535669
76,南投縣埔里鎮中山路二段289號之1,76,"{'results': [{'address_components': [{'long_name': '289', 'short_name': '289', 'types': ['street_number']}, {'long_name': 'Section 2, Zhongshan Road', 'short_name': 'Section 2, Zhongshan Road', 'types': ['route']}, {'long_name': 'Puli Township', 'short_name': 'Puli Township', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Nantou County', 'short_name': 'Nantou County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '545', 'short_name': '545', 'types': ['postal_code']}], 'formatted_address': 'No. 289, Section 2, Zhongshan Road, Puli Township, Nantou County, Taiwan 545', 'geometry': {'bounds': {'northeast': {'lat': 23.9658744, 'lng': 120.968127}, 'southwest': {'lat': 23.965862, 'lng': 120.968114}}, 'location': {'lat': 23.965862, 'lng': 120.968127}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 23.9672171802915, 'lng': 120.9694694802915}, 'southwest': {'lat': 23.9645192197085, 'lng': 120.9667715197085}}}, 'partial_match': True, 'place_id': 'EjA1NDXlj7DngaPljZfmipXnuKPln5Tph4zpjq7kuK3lsbHot6_kuozmrrUyODnomZ8', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.968127, 23.965862]}",埔里山明戲院,049-2997878,https://tw.movies.yahoo.com/theater_result.html/id=76,120.968127,120.968127
77,南投縣南投市大同街87號,77,"{'results': [{'address_components': [{'long_name': '87', 'short_name': '87', 'types': ['street_number']}, {'long_name': 'Datong Street', 'short_name': 'Datong Street', 'types': ['route']}, {'long_name': 'Nantou City', 'short_name': 'Nantou City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Nantou County', 'short_name': 'Nantou County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '540', 'short_name': '540', 'types': ['postal_code']}], 'formatted_address': 'No. 87, Datong Street, Nantou City, Nantou County, Taiwan 540', 'geometry': {'location': {'lat': 23.9079636, 'lng': 120.6879166}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.9093125802915, 'lng': 120.6892655802915}, 'southwest': {'lat': 23.9066146197085, 'lng': 120.6865676197085}}}, 'place_id': 'ChIJJXhTIYsxaTQRUICSrlT-6GM', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.6879166, 23.9079636]}",南投戲院,049-2234788,https://tw.movies.yahoo.com/theater_result.html/id=77,120.6879166,120.6879166
107,嘉義市東區中山路617號,107,"{'results': [{'address_components': [{'long_name': '617', 'short_name': '617', 'types': ['street_number']}, {'long_name': 'Zhongshan Road', 'short_name': 'Zhongshan Road', 'types': ['route']}, {'long_name': 'West District', 'short_name': 'West District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chiayi City', 'short_name': 'Chiayi City', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '600', 'short_name': '600', 'types': ['postal_code']}], 'formatted_address': 'No. 617, Zhongshan Road, West District, Chiayi City, Taiwan 600', 'geometry': {'location': {'lat': 23.4782186, 'lng': 120.4414182}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.4795675802915, 'lng': 120.4427671802915}, 'southwest': {'lat': 23.47686961970849, 'lng': 120.4400692197085}}}, 'partial_match': True, 'place_id': 'ChIJcagZ2C6UbjQRD7VR7b-s-iM', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.4414182, 23.4782186]}",嘉年華影城,05-2250289,https://tw.movies.yahoo.com/theater_result.html/id=107,120.4414182,120.4414182
188,嘉義市西區文化路299號,188,"{'results': [{'address_components': [{'long_name': '299', 'short_name': '299', 'types': ['street_number']}, {'long_name': 'Wenhua Road', 'short_name': 'Wenhua Road', 'types': ['route']}, {'long_name': 'West District', 'short_name': 'West District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chiayi City', 'short_name': 'Chiayi City', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '600', 'short_name': '600', 'types': ['postal_code']}], 'formatted_address': 'No. 299, Wenhua Road, West District, Chiayi City, Taiwan 600', 'geometry': {'location': {'lat': 23.4852842, 'lng': 120.4476628}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.4866331802915, 'lng': 120.4490117802915}, 'southwest': {'lat': 23.4839352197085, 'lng': 120.4463138197085}}}, 'place_id': 'ChIJQYLqBdGVbjQR7mKXNR9Mfws', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.4476628, 23.4852842]}",嘉義秀泰影城,05-2277177,https://tw.movies.yahoo.com/theater_result.html/id=188,120.4476628,120.4476628
189,嘉義市西區文化路299號,189,"{'results': [{'address_components': [{'long_name': '299', 'short_name': '299', 'types': ['street_number']}, {'long_name': 'Wenhua Road', 'short_name': 'Wenhua Road', 'types': ['route']}, {'long_name': 'West District', 'short_name': 'West District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chiayi City', 'short_name': 'Chiayi City', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '600', 'short_name': '600', 'types': ['postal_code']}], 'formatted_address': 'No. 299, Wenhua Road, West District, Chiayi City, Taiwan 600', 'geometry': {'location': {'lat': 23.4852842, 'lng': 120.4476628}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.4866331802915, 'lng': 120.4490117802915}, 'southwest': {'lat': 23.4839352197085, 'lng': 120.4463138197085}}}, 'place_id': 'ChIJQYLqBdGVbjQR7mKXNR9Mfws', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.4476628, 23.4852842]}",嘉義秀泰影城 (巨幕廳),05-2277177,https://tw.movies.yahoo.com/theater_result.html/id=189,120.4476628,120.4476628
61,台南市中西區友愛街317號1樓,61,"{'results': [{'address_components': [{'long_name': '317', 'short_name': '317', 'types': ['street_number']}, {'long_name': ""You'ai Street"", 'short_name': ""You'ai Street"", 'types': ['route']}, {'long_name': 'West Central District', 'short_name': 'West Central District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tainan City', 'short_name': 'Tainan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '700', 'short_name': '700', 'types': ['postal_code']}], 'formatted_address': ""No. 317, You'ai Street, West Central District, Tainan City, Taiwan 700"", 'geometry': {'location': {'lat': 22.9922769, 'lng': 120.1952064}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.9936258802915, 'lng': 120.1965553802915}, 'southwest': {'lat': 22.9909279197085, 'lng': 120.1938574197085}}}, 'place_id': 'ChIJpfkfy3p2bjQR3il-Ya2qEHQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.1952064, 22.9922769]}",南台電影城,06-2232426-7,https://tw.movies.yahoo.com/theater_result.html/id=61,120.1952064,120.1952064
62,台南市東區中華東路一段66號3樓,62,"{'results': [{'address_components': [{'long_name': '66', 'short_name': '66', 'types': ['street_number']}, {'long_name': 'Section 1, Zhonghua East Road', 'short_name': 'Section 1, Zhonghua East Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tainan City', 'short_name': 'Tainan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '701', 'short_name': '701', 'types': ['postal_code']}], 'formatted_address': 'No. 66, Section 1, Zhonghua East Road, East District, Tainan City, Taiwan 701', 'geometry': {'location': {'lat': 22.9962572, 'lng': 120.2342627}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.9976061802915, 'lng': 120.2356116802915}, 'southwest': {'lat': 22.9949082197085, 'lng': 120.2329137197085}}}, 'place_id': 'ChIJmyMANsd2bjQRRncq9QtBi7o', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.2342627, 22.9962572]}",國賓影城(台南國賓廣場),06-2347166,https://tw.movies.yahoo.com/theater_result.html/id=62,120.2342627,120.2342627
63,台南市中西區公園路60號8樓,63,"{'results': [{'address_components': [{'long_name': '60', 'short_name': '60', 'types': ['street_number']}, {'long_name': 'Gongyuan Road', 'short_name': 'Gongyuan Road', 'types': ['route']}, {'long_name': 'West Central District', 'short_name': 'West Central District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tainan City', 'short_name': 'Tainan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '700', 'short_name': '700', 'types': ['postal_code']}], 'formatted_address': 'No. 60, Gongyuan Road, West Central District, Tainan City, Taiwan 700', 'geometry': {'location': {'lat': 22.9954491, 'lng': 120.2060681}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.9967980802915, 'lng': 120.2074170802915}, 'southwest': {'lat': 22.9941001197085, 'lng': 120.2047191197085}}}, 'place_id': 'ChIJY9z0HYp2bjQR4u7-xgqabBQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.2060681, 22.9954491]}",台南大遠百威秀影城,06-6005566,https://tw.movies.yahoo.com/theater_result.html/id=63,120.2060681,120.2060681
68,台南縣麻豆鎮興中路106號3樓,68,"{'results': [{'address_components': [{'long_name': '106', 'short_name': '106', 'types': ['street_number']}, {'long_name': 'Xingzhong Road', 'short_name': 'Xingzhong Road', 'types': ['route']}, {'long_name': 'Madou District', 'short_name': 'Madou District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tainan City', 'short_name': 'Tainan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '721', 'short_name': '721', 'types': ['postal_code']}], 'formatted_address': 'No. 106, Xingzhong Road, Madou District, Tainan City, Taiwan 721', 'geometry': {'location': {'lat': 23.1836035, 'lng': 120.2512167}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.1849524802915, 'lng': 120.2525656802915}, 'southwest': {'lat': 23.1822545197085, 'lng': 120.2498677197085}}}, 'place_id': 'ChIJ0TUQHoB-bjQRfC5wfkCkTn0', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.2512167, 23.1836035]}",麻豆戲院,06-5722159,https://tw.movies.yahoo.com/theater_result.html/id=68,120.2512167,120.2512167
69,台南市中西區西門路一段658號8樓,69,"{'results': [{'address_components': [{'long_name': '658', 'short_name': '658', 'types': ['street_number']}, {'long_name': 'Section 1, Ximen Road', 'short_name': 'Section 1, Ximen Rd', 'types': ['route']}, {'long_name': 'West Central District', 'short_name': 'West Central District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tainan City', 'short_name': 'Tainan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '700', 'short_name': '700', 'types': ['postal_code']}], 'formatted_address': 'No. 658, Section 1, Ximen Rd, West Central District, Tainan City, Taiwan 700', 'geometry': {'location': {'lat': 22.9868277, 'lng': 120.1977034}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.9881766802915, 'lng': 120.1990523802915}, 'southwest': {'lat': 22.9854787197085, 'lng': 120.1963544197085}}}, 'place_id': 'ChIJGyl13nt2bjQRgqfRajWQWC8', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.1977034, 22.9868277]}",台南新光影城,06-3031260,https://tw.movies.yahoo.com/theater_result.html/id=69,120.1977034,120.1977034
176,台南市東區中華東路一段366號5樓,176,"{'results': [{'address_components': [{'long_name': '366', 'short_name': '366', 'types': ['street_number']}, {'long_name': 'Section 1, Zhonghua East Road', 'short_name': 'Section 1, Zhonghua East Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tainan City', 'short_name': 'Tainan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '701', 'short_name': '701', 'types': ['postal_code']}], 'formatted_address': 'No. 366, Section 1, Zhonghua East Road, East District, Tainan City, Taiwan 701', 'geometry': {'location': {'lat': 22.9907349, 'lng': 120.233097}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.9920838802915, 'lng': 120.2344459802915}, 'southwest': {'lat': 22.9893859197085, 'lng': 120.2317480197085}}}, 'place_id': 'ChIJyVgqqr52bjQRaIu8klxccNk', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.233097, 22.9907349]}",台南南紡夢時代威秀影城,06-2372255,https://tw.movies.yahoo.com/theater_result.html/id=176,120.233097,120.233097
86,高雄市苓雅區三多四路21號13樓,86,"{'results': [{'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Sanduo 4th Road', 'short_name': 'Sanduo 4th Road', 'types': ['route']}, {'long_name': 'Lingya District', 'short_name': 'Lingya District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '802', 'short_name': '802', 'types': ['postal_code']}], 'formatted_address': 'No. 21, Sanduo 4th Road, Lingya District, Kaohsiung City, Taiwan 802', 'geometry': {'location': {'lat': 22.6130726, 'lng': 120.3039507}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6144215802915, 'lng': 120.3052996802915}, 'southwest': {'lat': 22.6117236197085, 'lng': 120.3026017197085}}}, 'place_id': 'ChIJkdoHzn0DbjQRAewLWMlt_Vk', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3039507, 22.6130726]}",高雄大遠百威秀影城,07-3345566,https://tw.movies.yahoo.com/theater_result.html/id=86,120.3039507,120.3039507
87,高雄市苓雅區大順三路108號,87,"{'results': [{'address_components': [{'long_name': '108', 'short_name': '108', 'types': ['street_number']}, {'long_name': 'Dashun 3rd Road', 'short_name': 'Dashun 3rd Road', 'types': ['route']}, {'long_name': 'Lingya District', 'short_name': 'Lingya District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '802', 'short_name': '802', 'types': ['postal_code']}], 'formatted_address': 'No. 108, Dashun 3rd Road, Lingya District, Kaohsiung City, Taiwan 802', 'geometry': {'location': {'lat': 22.6321226, 'lng': 120.3253339}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6334715802915, 'lng': 120.3266828802915}, 'southwest': {'lat': 22.6307736197085, 'lng': 120.3239849197085}}}, 'place_id': 'ChIJ3bN-Wb8EbjQRsbYBUxnfI-k', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3253339, 22.6321226]}",高雄環球數位3D影城,07-7220066,https://tw.movies.yahoo.com/theater_result.html/id=87,120.3253339,120.3253339
